Math Grade,Physics Grade,Biology Grade,Chemistry Grade,English Grade,History Grade,Economy Grade,Geography Grade,is_sucess,Suggestion Based on Top 4 grades,Suggestion Based on Mean
72,82,94,83,48,90,67,41,1,Chemistry and Scientific Revolution,Science Journalism
49,73,66,68,44,60,100,73,1,Macroeconomics,Journalism and Media
93,92,58,41,92,60,79,53,1,Mathematical Modeling,Economic Policy Analysis
67,100,53,76,72,52,75,41,1,Experimental Physics,Editing
43,53,66,54,90,95,78,60,1,Digital Humanities,GeoPhysics
42,69,87,59,47,86,90,42,1,Historical Anthropology,Copywriting
95,69,46,87,94,87,57,95,1,Data Analysis,Cultural Heritage Preservation
87,66,49,63,43,75,70,82,1,Operation Resarch,Lab Assistant
86,54,64,89,49,89,72,63,1,Operation Resarch,Chemical Market Forecasting and Analysis
74,72,68,79,100,56,50,93,1,Journalism,Molecular Biology
58,80,64,52,72,48,86,73,1,International Economics,Copywriting
82,44,58,96,49,40,90,54,1,Analytical Chemistry,Cost-benefit Analysis in Chemical Projects
66,58,69,67,42,71,95,80,1,Microeconomics,Signal Processing Engineers
56,56,93,57,100,83,76,70,1,Historiography and Criticism,Sustainable Economics in Biology Conservation
63,51,40,56,68,99,70,57,1,Museum Curator,Plantery Science
97,81,46,64,67,90,76,67,1,Operation Resarch,History of Chemical Discoveries
68,64,44,40,46,68,42,49,0,Fail,Fail
53,68,69,76,83,47,86,55,1,Communications,Lab Assistant
67,68,49,51,82,79,56,95,1,Education,Cultural Heritage Management and Preservation
89,66,75,63,85,100,51,41,1,Publishing,Microbiology
69,90,92,94,83,71,60,64,1,Chemistry Journalism,Chemical Engineering
97,42,48,77,54,53,91,44,1,Data Scientist,Archivist
74,40,65,93,49,97,91,66,1,Financial Sector Regulatoins,International Development
46,42,49,81,86,59,64,40,0,Fail,Fail
81,43,81,91,87,79,54,94,1,Lab Assistant,Archival Studies
75,57,44,52,69,87,53,63,1,Historical Preservation and Cultural Heritage,International Development
72,77,77,94,60,44,75,98,1,Organic Chemistry,Data Reporting
78,61,73,63,81,47,96,87,1,Economic Policy,Biotechnology and Economic Development
96,73,94,91,55,87,57,91,1,Quantum Chemistry,Lab Assistant
92,59,46,73,84,74,50,71,1,Technical Writing,Geography of Chemical Waste Management
52,75,41,47,81,78,92,54,1,Public Finance,Chemical Engineering
57,94,52,47,73,56,54,70,1,Theortical Physics,Business and Economic Journalism
70,85,92,53,56,85,96,67,1,Business and Economic Journalism,Physics Education
80,44,47,89,47,41,94,78,1,Analytical Chemistry,Surveying and Geomatics
78,42,47,79,63,96,74,64,1,Historical Preservation and Cultural Heritage,Lab Assistant
96,73,44,50,53,50,89,86,1,Risk Manager,Economic Policy
76,96,89,97,62,87,91,55,1,Museum Curator,Financial Services
51,72,80,67,78,41,78,85,1,Tourism and Hospitality,Economics of Biomedical Research and Development
86,45,79,70,100,44,48,57,1,Math Journalism,Math Journalism
49,74,88,77,92,83,44,71,1,Archivist,Technical Writing
66,73,53,50,40,59,54,100,1,Tourism and Hospitality,Astrophysics
53,87,42,97,66,88,81,91,1,Historical Geography,Geospatial Techoology
51,95,61,73,85,43,100,49,1,Science Communication,Mathematical Physics
46,95,46,78,73,86,48,83,1,Theortical Physics,Technical Writing for Chemistry
65,66,46,78,54,47,44,64,0,Fail,Fail
74,74,47,78,44,66,55,66,1,Analytical Chemistry,Economic History Research
79,43,61,87,87,87,48,89,1,Museum Curator,Chemistry and Scientific Revolution
76,77,62,52,61,70,77,80,1,Urban Planing and Regional Development,Quantum Mechanics
49,73,77,72,96,71,55,86,1,Cultural Heritage Preservation,Environmental Jouralism
76,58,79,62,82,95,49,48,1,Government and Public Services,Medical History
96,91,46,51,46,43,90,83,1,Financial Services,Chemistry Education and Curriculum Development
96,42,85,52,81,61,63,49,1,Data Scientist,Macroeconomics
57,90,99,56,66,86,51,65,1,Experimental Physics,Mathematical Physics
49,41,92,57,100,40,94,40,1,Anatomy,Archaeology
92,88,96,86,64,75,44,91,1,Medicine,Inorganic Chemistry
51,45,63,52,52,88,66,74,1,Historical Preservation and Cultural Heritage,Chemistry Education and Curriculum Development
56,51,81,66,87,54,51,76,1,Writing and Editing,Economics of Chemical Manufacturing
48,64,98,76,51,90,44,92,1,Geographical Perspectives on Ecosystem Services,Geography of Chemical Waste Management
60,49,85,75,64,77,93,86,1,Econometrics,Environmental Economics
89,69,90,58,90,45,55,59,1,Microbiology,Science Communication
54,75,73,94,65,77,92,74,1,Public Finance,Analytical Chemistry
69,96,93,75,73,77,61,87,1,Transportation and Logistics,Theortical Physics
97,69,47,74,88,86,72,89,1,Cartography,Geographic Information Systems
82,61,44,83,98,41,40,79,1,Journalism,Cultural Heritage Preservation
52,54,47,62,96,61,84,41,1,English Language Skills for Economic Forecasting,Biophysics
54,52,46,75,52,73,96,84,1,Urban Planing and Regional Development,Geographic Information Systems
93,45,73,99,59,81,61,48,1,Evolution of Chemical Education,Data Reporting
90,65,82,74,90,59,87,67,1,Public Relations,Technical Writing for Chemistry
47,52,98,64,55,64,50,45,0,Fail,Fail
100,58,69,95,54,52,49,92,1,Tourism and Hospitality,Archaeology
83,74,83,43,61,77,65,40,1,Biotechnology,Biostatistics
41,67,69,50,43,70,96,84,1,Tourism and Hospitality,BioMechanics
78,84,91,90,49,93,43,76,1,Ecology,Biochemistry
64,62,46,48,63,51,40,78,0,Fail,Fail
66,78,84,63,43,53,67,83,1,Conservation of Biodiversity Hotspots,Anatomy
98,53,80,61,50,72,75,85,1,Operation Resarch,Archivist
53,80,93,80,88,78,85,62,1,Publishing,History of Chemical Discoveries
59,80,70,67,78,82,99,65,1,Business and Economic Journalism,Transportation and Logistics
82,87,55,61,78,84,58,45,1,Actuarial Science,Economics of Biomedical Research and Development
91,63,41,56,94,66,63,42,1,Data Reporting,Philosophy of Physics
60,100,73,65,56,88,86,64,1,Science Communication and Writing,Risk Manager
69,96,63,62,90,61,62,99,1,Environmental Jouralism,Biomedical Engineering
78,100,69,75,60,49,56,60,1,Science Journalism,Geochemistry
72,89,66,52,58,48,54,59,1,Science Journalism,Technical Writing in Physics
60,41,44,52,46,93,63,78,0,Fail,Fail
55,75,93,81,66,48,61,60,1,Anatomy,English Language Skills for Economic Forecasting
76,97,90,81,69,75,41,88,1,Radiology,Analytical Chemistry
49,59,73,57,52,94,87,43,1,Economic Policy Analysis,Signal Processing Engineers
56,96,80,72,83,96,49,53,1,Technical Writing in Physics,Public Relations
42,54,70,65,80,54,80,43,1,Education,Public Finance
78,95,50,41,79,91,72,73,1,History of Physics,Metorology
95,80,46,93,66,95,57,99,1,Academic Research and Teaching,Communications
49,68,42,42,65,43,84,83,0,Fail,Fail
76,43,100,59,60,46,60,41,1,Anatomy,Math Journalism
76,85,60,40,93,40,86,83,1,Environmental Economics,Urban Planing and Regional Development
80,64,69,69,55,83,59,40,1,Museum Curator,Molecular Biology
64,70,45,56,69,58,82,47,1,Macroeconomics,Quantum Mechanics
78,49,84,41,60,65,64,57,1,Ecology,Environmental Jouralism
91,54,81,85,100,82,85,59,1,Lab Assistant,Biotechnology and Economic Development
90,85,91,46,51,93,86,68,1,Biotechnology and Economic Development,Mathematical Physics
99,68,74,41,47,65,97,63,1,Macroeconomics,Business and Economic Journalism
40,61,79,61,99,84,65,86,1,Travel Writing and Guidebook Publishing,Inorganic Chemistry
63,54,60,90,77,49,90,88,1,Tourism and Hospitality,Chemical Education
82,55,63,88,40,68,53,98,1,Computer Science,Economics of Chemical Manufacturing
97,65,88,61,95,96,51,61,1,Historical Education and Outreach,Curriculum Development
83,48,88,43,40,86,91,43,1,Business and Economic Journalism,Computational Biology
95,76,71,64,46,85,49,85,1,Government and Public Services,Journalism and Media
62,41,42,66,86,53,57,43,0,Fail,Fail
55,87,76,52,84,97,69,100,1,Cultural Heritage Management and Preservation,Publishing and Editing in Physics
52,82,85,71,97,96,70,54,1,Technical Writing,Chemistry and Scientific Revolution
51,97,71,47,61,82,58,67,1,Science Journalism,Physiology
41,93,60,75,78,64,83,49,1,Microeconomics,Radiology
79,72,48,79,46,93,46,49,1,Historical Preservation and Cultural Heritage,Analytical Chemistry
86,47,87,71,40,43,69,90,1,Epidemiology,Chemical Market Forecasting and Analysis
68,72,52,45,93,86,41,58,1,Museum Curator,Medical History
70,53,68,84,100,73,50,83,1,Spatial Dynamics of Chemical Reactions,Content Management
91,46,66,43,51,51,81,71,1,Economic Policy,Plantery Science
68,99,100,55,50,99,52,87,1,Biotechnology,Data Analysis
98,50,67,55,70,53,56,45,1,Mathematics,Science Communication and Writing
86,88,90,58,45,70,50,40,1,Computer Science,Microbiology
80,98,43,88,46,73,81,85,1,Chemical Market Forecasting and Analysis,Academic Research and Teaching
90,72,99,50,64,54,79,40,1,Data Scientist,Quantum Mechanics
76,59,73,88,89,91,72,88,1,Technical Writing,Technical Writing
60,64,62,73,87,56,40,79,1,Education,Spatial Dynamics of Chemical Reactions
85,44,42,62,44,55,51,63,0,Fail,Fail
62,94,46,49,97,63,76,40,1,Journalism,Astrophysics
92,63,70,83,45,99,52,48,1,Computational Chemistry,Historical Instrumentation and Experimental Replication
54,66,82,85,42,55,91,57,1,Microeconomics,Econometrics
48,66,85,40,50,95,86,64,1,Econometrics,Economics of Biomedical Research and Development
81,73,49,55,66,81,81,50,1,Data Scientist,Science Education and Outreach
75,92,42,60,79,86,72,99,1,Geospatial Techoology,Historical Education and Outreach
41,71,86,57,74,91,90,75,1,Microeconomics,Historical Fiction Writing
60,73,58,79,65,48,62,82,1,Tourism and Hospitality,English Language Skills for Economic Forecasting
81,71,79,45,42,45,55,80,1,Data Analysis,Macroeconomics
91,64,47,71,44,51,66,55,1,Computer Science,Energy Economics
95,54,56,42,61,40,86,53,1,International Economics,Data Scientist
58,94,44,86,42,100,56,53,1,Inorganic Chemistry,Economics
92,100,74,84,52,91,60,60,1,Lab Assistant,History of Science
65,75,83,92,82,70,75,95,1,Spatial Dynamics of Chemical Reactions,Historical Anthropology
76,47,47,58,57,45,87,95,1,Microeconomics,Evolution of Chemical Education
66,53,49,46,60,66,43,94,0,Fail,Fail
86,99,54,47,54,79,42,64,1,Mathematical Physics,Geographical Perspectives on Ecosystem Services
49,60,90,81,43,78,41,61,1,Pharmacology,Bioinformatics
50,63,45,91,69,81,83,71,1,Chemical Supply Chain Management,English Language Skills for Economic Forecasting
89,70,78,59,87,48,94,51,1,Public Finance,Astrophysics
91,83,84,42,95,44,93,71,1,Risk Manager,Technical Writing
69,72,63,85,90,45,90,65,1,Public Finance,Data Analysis
98,48,53,55,95,80,97,70,1,Public Relations,Education
72,98,93,71,57,40,44,65,1,Experimental Physics,Chemistry Education and Curriculum Development
49,95,52,60,58,44,92,63,1,Astrophysics,International Development
90,75,41,65,55,89,69,91,1,Archaeology,History of Chemical Discoveries
81,42,72,46,45,77,41,80,1,Data Analysis,History of Chemical Discoveries
52,47,49,58,46,44,58,93,0,Fail,Fail
70,68,76,97,60,59,94,50,1,Organic Chemistry,Energy Economics
57,82,90,50,59,98,70,82,1,Geographical Perspectives on Ecosystem Services,Geographical Perspectives on Ecosystem Services
94,91,41,91,80,96,94,74,1,Energy Economics,Quantitative Historical Analysis
64,84,52,93,67,69,90,70,1,Cost-benefit Analysis in Chemical Projects,Historical Education and Outreach
70,84,69,57,51,56,77,90,1,Tourism and Hospitality,Risk Manager
68,59,63,77,86,76,44,41,1,Technical Writing,Archival Studies
90,47,79,84,51,79,58,56,1,Organic Chemistry,Cultural Heritage Management and Preservation
47,92,82,59,58,54,97,46,1,Econometrics,Global Financial Markets
93,57,65,48,86,58,54,48,1,Math Journalism,Quantum Mechanics
67,77,70,49,61,97,98,78,1,Financial Sector Regulatoins,Data Reporting
91,97,59,59,43,88,60,81,1,Mathematics,Financial Services
61,77,83,66,82,74,82,50,1,Creative Writing,Statistical Demography
65,68,63,100,70,59,73,95,1,Analytical Chemistry,Quantitative Analyst
50,43,57,56,58,90,95,72,1,Economic History,Medicinal Chemistry
45,79,79,92,55,72,40,63,1,Analytical Chemistry,Scientific Writing in Chemistry
66,64,100,45,81,57,94,77,1,Technical Writing,Public Relations
78,49,92,88,55,43,77,48,1,Microbiology,Computational Chemistry
74,99,59,80,70,44,77,73,1,Science Journalism,Biotechnology and Economic Development
62,64,94,49,49,70,98,52,1,Ecology,Pharmacology
91,80,49,68,84,61,54,96,1,Tourism and Hospitality,Surveying and Geomatics
93,84,60,66,87,99,56,44,1,Computer Science,Biomedical Engineering
54,63,98,96,95,44,84,55,1,Scientific Writing in Chemistry,Metorology
79,44,86,57,66,58,90,90,1,International Development,Economic History Research
43,83,95,56,91,49,87,73,1,Energy Economics,Biotechnology
55,44,53,67,69,74,56,82,1,Tourism and Hospitality,Metorology
54,56,64,49,51,69,55,67,0,Fail,Fail
58,85,54,73,68,43,77,59,1,Experimental Physics,Chemical Supply Chain Management
91,91,66,96,58,51,84,68,1,Mathematical Modeling,Bioinformatics
42,51,86,49,58,100,49,45,1,History of Science,Business and Economic Journalism
73,85,93,57,90,56,86,95,1,Biomedical Engineering,Economics
50,66,78,81,77,82,46,100,1,Evolution of Chemical Education,Geospatial Techoology
100,45,78,50,40,61,68,59,1,Signal Processing Engineers,Surveying and Geomatics
99,51,80,49,61,70,99,86,1,Computer Science,Mathematical Archaeology
47,67,93,97,85,50,57,77,1,Molecular Biology,Economics of Biomedical Research and Development
86,62,52,62,98,56,60,89,1,Geographic Information Systems,Spatial Dynamics of Chemical Reactions
56,78,66,53,63,79,84,86,1,Tourism and Hospitality,Landscape Ecology and Biotic Interactions
49,62,81,80,90,65,59,83,1,Emergency management and Disaster,Conservation of Biodiversity Hotspots
65,43,82,59,88,83,74,55,1,Translation,Academic Research
48,89,83,51,88,63,81,51,1,Biomedical Engineering,Economic Policy
42,42,69,48,76,57,44,96,0,Fail,Fail
70,73,45,100,42,48,76,63,1,Inorganic Chemistry,Theortical Physics
61,61,43,61,50,56,83,89,1,Macroeconomics,Econophysics
78,73,59,60,44,50,47,89,1,Tourism and Hospitality,Emergency management and Disaster
88,93,98,56,41,61,60,98,1,Microbiology,Risk Manager
67,88,97,76,52,42,96,99,1,Climate Science,Chemical Market Forecasting and Analysis
68,82,55,83,72,100,91,62,1,Historical Preservation and Cultural Heritage,Econophysics
98,72,63,56,85,91,79,61,1,Historiography and Criticism,Economic Policy Analysis
61,62,85,66,67,79,41,45,1,Medicine,Analytical Chemistry
83,56,99,80,66,46,86,60,1,Microbiology,Scientific Writing in Chemistry
49,66,60,94,97,97,43,69,1,Lab Assistant,Editing
78,82,62,48,65,42,94,43,1,Econophysics,Anatomy
63,96,65,56,62,52,58,75,1,Theortical Physics,Climate Science
81,68,85,85,100,79,84,73,1,Chemical Supply Chain Management,Analytical Chemistry
66,100,75,82,100,87,73,92,1,Translation,Archaeology
90,87,53,73,54,54,98,41,1,Mathematical Physics,Economics of Chemical Manufacturing
62,89,93,53,75,98,79,50,1,Biomedical Engineering,English Language Skills for Economic Forecasting
77,62,74,90,58,60,60,75,1,Analytical Chemistry,Quantitative Historical Analysis
84,54,65,50,58,74,96,45,1,Microeconomics,Computational Chemistry
81,48,51,77,57,47,93,57,1,Signal Processing Engineers,Physics Education
72,70,90,58,67,85,97,75,1,Economic Policy Analysis,Historical Fiction Writing
69,85,75,40,75,41,92,63,1,Macroeconomics,Global Financial Markets
97,63,44,100,100,97,52,82,1,Technical Writing for Chemistry,Mathematical Modeling
78,83,79,60,59,68,82,95,1,Urban Planing and Regional Development,Statistical Demography
97,59,53,45,68,69,47,53,1,Signal Processing Engineers,Medical History
79,42,76,77,51,86,76,69,1,Historical Preservation and Cultural Heritage,Risk Manager
61,85,99,41,84,96,90,41,1,Publishing,Quantitative Historical Analysis
45,40,89,46,88,51,94,80,1,Biotechnology and Economic Development,Data Scientist
55,72,91,65,66,77,98,75,1,Biotechnology and Economic Development,Astrophysics
78,88,77,56,41,80,79,63,1,Physics Education,Microbiology
70,95,76,88,55,53,54,44,1,Chemical Engineering,Cost-benefit Analysis in Chemical Projects
61,81,42,76,44,51,65,62,1,Astrophysics,Spatial Dynamics of Chemical Reactions
95,89,93,95,78,90,57,58,1,Quantum Chemistry,Astrophysics
74,90,69,71,61,60,81,76,1,Econometrics,Geographical Perspectives on Ecosystem Services
45,48,95,57,56,42,80,63,1,Medicine,Econophysics
72,67,73,80,97,56,80,64,1,Publishing,Geochemistry
54,78,46,53,61,71,61,41,0,Fail,Fail
51,76,65,63,40,90,52,90,1,Academic Research and Teaching,Cultural Heritage Management and Preservation
95,61,95,96,80,87,91,96,1,Sustainable Economics in Biology Conservation,Business and Economic Journalism
79,72,61,95,83,88,55,72,1,Chemistry and Scientific Revolution,Academic Publishing
59,97,53,73,47,45,97,41,1,Science Journalism,Data Scientist
54,89,70,84,85,54,60,96,1,Environmental Jouralism,Physics Education
85,61,54,74,60,66,63,61,1,Signal Processing Engineers,Historical Preservation and Cultural Heritage
55,48,86,45,89,75,80,83,1,Emergency management and Disaster,Economics of Biomedical Research and Development
94,87,58,76,80,89,57,59,1,Data Scientist,Signal Processing Engineers
86,88,62,47,77,72,52,66,1,Mathematics,Anatomy
67,65,92,98,91,69,40,84,1,Landscape Ecology and Biotic Interactions,Chemistry Education and Curriculum Development
60,83,72,61,81,52,97,95,1,Technical Writing,Economics of Biomedical Research and Development
93,63,62,72,63,82,88,75,1,Business and Economic Journalism,Mathematical Modeling
86,41,48,79,63,48,68,66,1,Data Scientist,Historical Geography
74,47,45,60,55,99,74,85,1,Government and Public Services,Public Relations
40,66,84,42,91,57,96,64,1,Economics of Biomedical Research and Development,Physics Content Creation
53,74,69,42,91,40,42,75,1,Public Relations,Pharmacology
53,73,83,64,65,96,75,66,1,Medicine,Publishing
42,75,73,45,52,99,51,69,1,Historical Preservation and Cultural Heritage,Cost-benefit Analysis in Chemical Projects
69,75,91,66,43,41,85,55,1,Medicine,Economics of Biomedical Research and Development
59,70,74,100,81,53,67,55,1,Chemistry Education and Curriculum Development,Financial Services
89,77,54,61,65,73,100,55,1,Econometrics,Risk Manager
64,44,92,43,55,47,98,67,1,Ecology,Geographical Perspectives on Ecosystem Services
52,45,61,89,54,42,98,58,1,Analytical Chemistry,Risk Manager
52,87,80,90,82,78,64,57,1,Physics Content Creation,Historical Anthropology
70,87,66,70,43,96,86,74,1,Econometrics,Data Analysis
